page_id,title,url,content_length,num_links,num_sections,num_references,all_categories,meta_categories,science_categories,num_categories,summary_length,avg_sentence_length,last_revision_date,num_languages,languages,rating
271046,Resonance (chemistry),https://en.wikipedia.org/wiki/Resonance_(chemistry),43375,0,20,56,"['Articles with short description', 'CS1 French-language sources (fr)', 'CS1 German-language sources (de)', 'CS1 errors: ISBN date', 'CS1 maint: bot: original URL status unknown', 'Chemical bonding', 'Commons category link is on Wikidata', 'Electronic structure methods', 'Pages using multiple image with manual scaled images', 'Pages with missing ISBNs', 'Physical chemistry', 'Short description is different from Wikidata', 'Webarchive template wayback links']","['Articles with short description', 'CS1 French-language sources (fr)', 'CS1 German-language sources (de)', 'CS1 errors: ISBN date', 'CS1 maint: bot: original URL status unknown', 'Commons category link is on Wikidata', 'Pages using multiple image with manual scaled images', 'Pages with missing ISBNs', 'Short description is different from Wikidata', 'Webarchive template wayback links']","['Chemical bonding', 'Electronic structure methods', 'Physical chemistry']",13,604,29.67,2025-11-18T16:14:17Z,42,"['ar', 'be', 'bn', 'bs', 'ca', 'cs', 'da', 'de', 'el', 'es', 'et', 'eu', 'fa', 'fi', 'fr', 'ga', 'he', 'hr', 'ht', 'hy', 'id', 'it', 'ja', 'kn', 'ky', 'lv', 'ml', 'nl', 'nb', 'pl', 'pt', 'ro', 'ru', 'sh', 'sr', 'sv', 'ta', 'tr', 'uk', 'vi', 'zh']",C
287885,Respiratory tract,https://en.wikipedia.org/wiki/Respiratory_tract,26840,0,17,25,"['All articles with unsourced statements', 'Articles with short description', 'Articles with unsourced statements from July 2020', 'Human head and neck', 'Respiratory system anatomy', 'Routes of administration', 'Short description is different from Wikidata']","['All articles with unsourced statements', 'Articles with short description', 'Articles with unsourced statements from July 2020', 'Short description is different from Wikidata']","['Human head and neck', 'Respiratory system anatomy', 'Routes of administration']",7,2084,21.38,2026-01-19T21:25:07Z,31,"['ar', 'az', 'cs', 'el', 'es', 'et', 'eu', 'fa', 'fi', 'fr', 'hi', 'id', 'ja', 'kn', 'ko', 'ku', 'la', 'lt', 'nl', 'pl', 'pt', 'se', 'simple', 'sl', 'sv', 'te', 'th', 'ur', 'vi', 'zh']",C
342649,Resveratrol,https://en.wikipedia.org/wiki/Resveratrol,42848,0,27,107,"['All articles containing potentially dated statements', 'Aromatase inhibitors', 'Articles containing potentially dated statements from 2015', 'Articles containing potentially dated statements from 2020', 'Articles containing potentially dated statements from June 2025', 'Articles containing unverified chemical infoboxes', 'Articles with short description', 'CYP2C9 inhibitors', 'Chembox having GHS data', 'Chembox image size set', 'Commons category link from Wikidata', 'ECHA InfoCard ID from Wikidata', 'GPER agonists', 'Phytoalexins', 'Phytoestrogens', 'Resveratrol', 'Short description is different from Wikidata', 'Short description matches Wikidata', 'Stilbenoids']","['All articles containing potentially dated statements', 'Articles containing potentially dated statements from 2015', 'Articles containing potentially dated statements from 2020', 'Articles containing potentially dated statements from June 2025', 'Articles containing unverified chemical infoboxes', 'Articles with short description', 'Chembox having GHS data', 'Chembox image size set', 'Commons category link from Wikidata', 'ECHA InfoCard ID from Wikidata', 'Short description is different from Wikidata', 'Short description matches Wikidata']","['Aromatase inhibitors', 'CYP2C9 inhibitors', 'GPER agonists', 'Phytoalexins', 'Phytoestrogens', 'Resveratrol', 'Stilbenoids']",19,829,31.5,2025-12-14T03:56:56Z,37,"['ar', 'azb', 'bg', 'ca', 'cs', 'da', 'de', 'el', 'eo', 'es', 'eu', 'fa', 'fi', 'fr', 'gl', 'he', 'hu', 'id', 'it', 'ja', 'ko', 'mk', 'nl', 'nb', 'pl', 'pt', 'ro', 'ru', 'sh', 'sl', 'sr', 'sv', 'ta', 'tr', 'uk', 'zh']",B
460235,Resultant force,https://en.wikipedia.org/wiki/Resultant_force,8869,0,7,4,"['All articles needing additional references', 'Articles needing additional references from June 2020', 'Articles with short description', 'Dynamics (mechanics)', 'Force', 'Short description is different from Wikidata']","['All articles needing additional references', 'Articles needing additional references from June 2020', 'Articles with short description', 'Short description is different from Wikidata']","['Dynamics (mechanics)', 'Force']",6,876,24.17,2024-09-07T21:44:26Z,16,"['ar', 'de', 'es', 'fi', 'hr', 'hu', 'ml', 'ms', 'nn', 'pt', 'sh', 'simple', 'sl', 'tr', 'ur']",B
491962,Respiration (physiology),https://en.wikipedia.org/wiki/Respiration_(physiology),7240,0,11,4,"['All pages needing cleanup', 'Articles needing cleanup from February 2014', 'Articles with sections that need to be turned into prose from February 2014', 'Articles with short description', 'Excretion', 'Pages displaying short descriptions of redirect targets via Module:Annotated link', 'Respiration', 'Short description is different from Wikidata']","['All pages needing cleanup', 'Articles needing cleanup from February 2014', 'Articles with sections that need to be turned into prose from February 2014', 'Articles with short description', 'Pages displaying short descriptions of redirect targets via Module:Annotated link', 'Short description is different from Wikidata']","['Excretion', 'Respiration']",8,3308,30.31,2025-11-20T07:33:49Z,1,[],START
740618,Respiratory arrest,https://en.wikipedia.org/wiki/Respiratory_arrest,33265,0,19,36,"['All articles lacking reliable references', 'All articles with unsourced statements', 'All pages needing cleanup', 'Articles containing how-to sections', 'Articles lacking reliable references from July 2019', 'Articles needing cleanup from January 2025', 'Articles with short description', 'Articles with unsourced statements from July 2019', 'CS1 maint: location', 'Causes of death', 'Incomplete lists from August 2016', 'Medical emergencies', 'Short description is different from Wikidata', 'Symptoms and signs: Respiratory system', 'Wikipedia semi-protected pages']","['All articles lacking reliable references', 'All articles with unsourced statements', 'All pages needing cleanup', 'Articles containing how-to sections', 'Articles lacking reliable references from July 2019', 'Articles needing cleanup from January 2025', 'Articles with short description', 'Articles with unsourced statements from July 2019', 'CS1 maint: location', 'Incomplete lists from August 2016', 'Short description is different from Wikidata', 'Wikipedia semi-protected pages']","['Causes of death', 'Medical emergencies', 'Symptoms and signs: Respiratory system']",15,1908,16.88,2025-12-10T09:24:03Z,1,[],START
741836,Resolver (electrical),https://en.wikipedia.org/wiki/Resolver_(electrical),7927,0,5,6,"['All articles needing additional references', 'All articles with unsourced statements', 'Articles needing additional references from November 2025', 'Articles with short description', 'Articles with unsourced statements from November 2025', 'Electric transformers', 'Sensors', 'Short description matches Wikidata']","['All articles needing additional references', 'All articles with unsourced statements', 'Articles needing additional references from November 2025', 'Articles with short description', 'Articles with unsourced statements from November 2025', 'Short description matches Wikidata']","['Electric transformers', 'Sensors']",8,558,22.5,2025-11-18T03:57:30Z,1,[],START
777072,Resting potential,https://en.wikipedia.org/wiki/Resting_potential,28544,0,11,11,"['All articles with unsourced statements', 'Articles with short description', 'Articles with unsourced statements from January 2009', 'Articles with unsourced statements from May 2025', 'Articles with unsourced statements from September 2014', 'Electrophysiology', 'Membrane biology', 'Neurophysiology', 'Potentials', 'Short description is different from Wikidata']","['All articles with unsourced statements', 'Articles with short description', 'Articles with unsourced statements from January 2009', 'Articles with unsourced statements from May 2025', 'Articles with unsourced statements from September 2014', 'Short description is different from Wikidata']","['Electrophysiology', 'Membrane biology', 'Neurophysiology', 'Potentials']",10,2162,27.17,2025-09-29T07:39:32Z,1,[],START
1207055,Resorcinol,https://en.wikipedia.org/wiki/Resorcinol,20964,0,11,47,"['All articles containing potentially dated statements', 'All articles with unsourced statements', 'Articles containing potentially dated statements from 2014', 'Articles containing unverified chemical infoboxes', 'Articles with changed EBI identifier', 'Articles with short description', 'Articles with unsourced statements from February 2022', 'CS1 maint: location missing publisher', 'CS1 maint: multiple names: authors list', 'CS1 maint: others', 'Chembox having GHS data', 'Chembox image size set', 'ECHA InfoCard ID from Wikidata', 'Endocrine disruptors', 'IARC Group 3 carcinogens', 'Resorcinols', 'Short description matches Wikidata', 'Use dmy dates from November 2022', 'Wikipedia articles incorporating a citation from the 1911 Encyclopaedia Britannica with Wikisource reference', 'Wikipedia articles incorporating text from the 1911 Encyclopædia Britannica']","['All articles containing potentially dated statements', 'All articles with unsourced statements', 'Articles containing potentially dated statements from 2014', 'Articles containing unverified chemical infoboxes', 'Articles with changed EBI identifier', 'Articles with short description', 'Articles with unsourced statements from February 2022', 'CS1 maint: location missing publisher', 'CS1 maint: multiple names: authors list', 'CS1 maint: others', 'Chembox having GHS data', 'Chembox image size set', 'ECHA InfoCard ID from Wikidata', 'Short description matches Wikidata', 'Use dmy dates from November 2022', 'Wikipedia articles incorporating a citation from the 1911 Encyclopaedia Britannica with Wikisource reference', 'Wikipedia articles incorporating text from the 1911 Encyclopædia Britannica']","['Endocrine disruptors', 'IARC Group 3 carcinogens', 'Resorcinols']",20,342,12.5,2026-01-10T01:17:50Z,1,[],B
1240961,Retort,https://en.wikipedia.org/wiki/Retort,3911,0,6,5,"['Alchemical tools', 'All articles needing additional references', 'All articles with unsourced statements', 'Articles needing additional references from March 2008', 'Articles with short description', 'Articles with unsourced statements from May 2022', 'Commons category link is on Wikidata', 'Laboratory glassware', 'Short description is different from Wikidata', 'Wikipedia articles incorporating a citation from the 1911 Encyclopaedia Britannica with Wikisource reference']","['All articles needing additional references', 'All articles with unsourced statements', 'Articles needing additional references from March 2008', 'Articles with short description', 'Articles with unsourced statements from May 2022', 'Commons category link is on Wikidata', 'Short description is different from Wikidata', 'Wikipedia articles incorporating a citation from the 1911 Encyclopaedia Britannica with Wikisource reference']","['Alchemical tools', 'Laboratory glassware']",10,0,0.0,2025-04-13T15:11:20Z,1,[],START
1531457,Resource curse,https://en.wikipedia.org/wiki/Resource_curse,92759,0,22,160,"['All articles needing additional references', 'All articles that may be too long', 'All articles with unsourced statements', 'Articles needing additional references from January 2016', 'Articles that may be too long from November 2022', 'Articles with evidence out of context', 'Articles with short description', 'Articles with unsourced statements from January 2019', 'CS1: long volume value', 'CS1 errors: missing periodical', 'CS1 maint: DOI inactive as of September 2025', 'Curses', 'Economic growth', 'International economics', 'Paradoxes in economics', 'Resource economics', 'Short description is different from Wikidata', 'Webarchive template wayback links']","['All articles needing additional references', 'All articles that may be too long', 'All articles with unsourced statements', 'Articles needing additional references from January 2016', 'Articles that may be too long from November 2022', 'Articles with evidence out of context', 'Articles with short description', 'Articles with unsourced statements from January 2019', 'CS1: long volume value', 'CS1 errors: missing periodical', 'CS1 maint: DOI inactive as of September 2025', 'Short description is different from Wikidata', 'Webarchive template wayback links']","['Curses', 'Economic growth', 'International economics', 'Paradoxes in economics', 'Resource economics']",18,0,0.0,2026-01-11T20:12:12Z,1,[],C
