title,page_id
Manganese,19051
Manganese dioxide,305225
Manganese hydroxide,53633423
Manganese sulfide,19743824
Manganese trifluoride,1770516
Manganese(II) bromide,18005720
Manganese(II) carbonate,2797758
Manganese(II) chloride,1382162
Manganese(II) fluoride,18004969
Manganese(II) iodide,32651361
Manganese(II) nitrate,28859919
Manganese(II) oxide,17192524
Manganese(II) telluride,37402065
"Manganese(II,III) oxide",17176026
Manganese(III) oxide,17229599
Manganite,1197969
Manger,261038
Mania,20419
Manifold,2073470
Manipulator (device),1942626
Mannopeptimycin glycopeptide,40306097
Mann–Whitney U test,433164
Manometer,6837793
Manorialism,20862
Manosphere,42903456
Mansard roof,335114
Mantle (geology),1079866
Mantle convection,7604906
Mantra,197367
Manual therapy,1255059
Manufacturing,39388
Manufacturing engineering,11200529
Manure,26998458
Manure spreader,8742247
Many-minds interpretation,199949
Many-valued logic,38024
Many-worlds interpretation,9604
Map,19877
Map (mathematics),516931
Map algebra,7640211
Map index,51003187
Map projection,51784
Map series,28019649
Map sheet,43524978
Maple,4649165
Maple syrup,19886
Mapping class group,793295
Maqsurah,19476542
Marada Movement,1780228
Marble,19054
Marc L. Greenberg,81895741
Marcasite,1094182
March (territory),317549
March equinox,1730537
Marchetti's constant,7803002
Marduk,85557
Mare,4433279
Mare basalts,38165446
Margin of error,277379
Marginal cost,325499
Marginal distribution,506077
Marginal efficiency of capital,21530142
Marginal land,45670818
Marginal likelihood,979771
Marginal probability,450706
Marginal product of capital,13671081
Marginal product of labor,21582679
Marginal propensity to consume,571001
Marginal propensity to import,2695183
Marginal propensity to save,570963
Marginal rate of substitution,432318
Marginal rate of technical substitution,3785733
Marginal revenue,1280458
Marginal stability,1273629
Marginal utility,23014670
Marginal value,3108261
Marginalism,221419
Marian Cross,9414250
Mariculture,19769
Marine biology,20021
Marine climate,5116560
Marine cloud brightening,20939923
Marine debris,1827851
Marine energy,23676013
Marine engineering,3552729
Marine geology,1819715
Marine heatwave,61908255
Marine regression,12330489
Marine stratocumulus,19903968
Marine terrace,5384019
Marine transport,1663361
Maritime Southeast Asia,759244
Maritime climate,1753618
Maritime flag,500635
Mark Crislip,41681238
Market (economics),3736784
Market basket,350872
Market clearing,813411
Market competition,15116908
Market concentration,3677538
Market cross,272990
Market design,21689632
Market economy,48852
Market failure,68754
Market power,1068230
Market structure,2306648
Market system,170431
Market trend,63082
Market value,730256
Marketplace (Canadian TV program),3439099
Markov chain,60876
Markov chain Monte Carlo,236801
Markov decision process,1125883
Markov network,23067566
Markov random field,1323985
Markup language,18910
Marl,46196
Maronite cross,62751717
Marriage stone,9750953
Marrow adipose tissue,71655542
Marrucinian language,35535627
Mars,14640471
Marsh,169208
Marshall Space Flight Center,113053
Marshallian demand function,1018783
Marshalling (computer science),15757137
Marsupial,20205
Martian meteorite,67216
Martian meteorites,4287988
Martin Ester,62075180
Martin Fowler (software engineer),20286
Martin Gardner,20435
Martin Gutzwiller,321428
Martin Kutta,551234
Marvin Greenberg,56055370
Marvin Minsky,19639
Marx generator,1102240
Marxian economics,42824033
Marxist theory of history,25757525
Marxists Internet Archive,1470347
Mary Baker Eddy,125301
Mary S. Morgan,10121781
Masaryk University,1356109
Mascaron (architecture),14833842
Maser,19957
Masked,1378338
Maskelynite,13389314
Masking agent,14155649
Masonry,20857
Mass,19048
Mass balance,2428476
Mass concentration (chemistry),25658445
Mass density,2059240
Mass diffusivity,9808551
Mass driver,37844
Mass flow (physics),74817327
Mass flow rate,2223535
Mass flux,11434205
Mass fraction (chemistry),16351567
Mass gathering medicine,35489063
Mass moment of inertia,8112048
Mass mortality event,56683615
Mass number,659068
Mass ratio,2139849
Mass spectrometry,283810
Mass spectrum,586817
Mass transfer,20437
Mass-to-charge ratio,3957360
Massachusetts,1645518
Massachusetts Institute of Technology,18879
Massage,43945
Massenerhebung effect,7338308
Masseter muscle,1643214
Massif,275972
Massimo Pigliucci,1838677
Massive compact halo object,199940
Massively multiplayer online game,529056
Massless,49330300
Massless particle,883189
Mass–energy equivalence,422481
Mast (botany),16906625
Mast (sailing),917817
Mast cell,254062
Master of Medicine,22704344
Master of Surgery,5564920
Master's degree,170346
Mate Kapović,63198935
Material,6748280
Material conditional,658808
Material cross section,63961237
Material failure theory,17553405
Material flow,22674559
Material identification,75111702
Material properties,7589672
Material selection,7589621
Materiality (auditing),5434754
Materials,44156627
Materials engineering,21011
Materials recovery facility,1532037
Materials science,19622
Materials selection,7590004
Maternal-fetal medicine,50285033
Maternal–fetal medicine,10718391
Mathematical,62434
Mathematical Association of America,198772
Mathematical Principles of Natural Philosophy,907964
Mathematical analysis,48396
Mathematical and theoretical biology,662088
Mathematical biology,62455317
Mathematical chemistry,1570072
Mathematical economics,18967255
Mathematical expression,18914
Mathematical expressions,41462662
Mathematical finance,33589680
Mathematical formulation of quantum mechanics,20728
Mathematical formulations of quantum mechanics,32410701
Mathematical functions,296052
Mathematical game,20434
Mathematical jargon,31661038
Mathematical logic,19636
Mathematical model,20590
Mathematical model of computation,50708244
Mathematical modeling,265760
Mathematical modelling,1988577
Mathematical models,1209897
Mathematical object,19453961
Mathematical optimization,52033
Mathematical physics,173416
Mathematical proof,82285
Mathematical psychology,2081516
Mathematical puzzle,366445
Mathematical science,313239
Mathematical sociology,4771336
Mathematical software,1727027
Mathematical statistics,888711
Mathematical structure,1809181
Mathematical symbol,546390
Mathematical system theory,12810364
Mathematician,18902
Mathematicians,183506
Mathematics,18831
Mathematics Subject Classification,3008091
"Mathematics of Control, Signals, and Systems",24583281
Mathematische Annalen,1423381
Matica hrvatska,10294048
Mating,357632
Matrix (mathematics),20556859
Matrix calculus,1765852
Matrix mechanics,396320
Matrix multiplication,125280
Matrix ring,487541
Matrix string theory,22684803
Matrix-assisted laser desorption/ionization,2190535
Matroid theory,816022
Matteo Bartoli,3190353
Matter,19673093
Matthew effect,29076341
Mauna Loa,158835
Maunder Minimum,37053
Maurice Bucaille,4461367
Maurice Herlihy,9169089
Maverick (animal),22583430
Max Born,61866
Max Cresswell,52353812
Max Gerson,1304415
Max Niemeyer Verlag,71283841
Max Planck,19848
Max Tegmark,175499
Max von Laue,396454
Maxilla,242299
Maxim (philosophy),2530829
Maxima and minima,73008877
Maximum a posteriori estimation,1792433
Maximum likelihood,50875595
Maximum likelihood estimation,140806
Maximum prospective short-circuit current,55355297
Maxwell's equations,19737
Maxwell–Boltzmann distribution,19830
Maya astronomy,43819148
Maya civilization,18449273
Maya codices,1480879
Mayanist,2902216
Mayfield's paradox,26941829
Mayo Clinic,160843
Mazar (mausoleum),5529888
Mazar-i-Sharif,20517
Maze,20161
Mazraa (disambiguation),28524225
McGraw Hill,2122999
McGraw-Hill,39588339
"McGraw-Hill Book Company, Inc.",26359166
McNemar's test,3305230
MeSH,1360941
Meade Conflict,59343896
Meadow,371406
Mean,19192
Mean Sea Level,19985773
Mean anomaly,952915
Mean free path,170097
Mean lifetime,330343
Mean sea level,304363
Mean solar time,202819
Mean speed theorem,30488626
Mean square,51237098
Mean time between failures,63397
Mean time to recovery,430988
Mean time to repair,2503691
Meander,3335767
Meander (art),996230
Meander cutoff,30830079
Meander scar,25930189
Means of production,47155
Measure (mathematics),19873
Measure of central tendency,44161
Measure theory,19872
Measured,21256253
Measurement,19022
Measurement in quantum mechanics,573875
Measurement problem,773292
Measures of central tendency,44162
Measuring instrument,74451450
Meat,18940
Mechanic,840391
Mechanical Biological Treatment,5584539
Mechanical advantage,20616
Mechanical advantage device,31846228
Mechanical device,5105371
Mechanical efficiency,420302
Mechanical energy,859234
Mechanical engineering,19528
Mechanical equilibrium,92290
Mechanical filter,25154546
Mechanical philosophy,395107
Mechanical rectifier,11748713
Mechanical seal,5374711
Mechanical structure,58609676
Mechanical system,22990397
Mechanical wave,162312
Mechanical weed control,35270055
Mechanical work,34424100
"Mechanical, electrical, and plumbing",38495380
Mechanics,19559
Mechanics of fluids,187334
Mechanism (engineering),21280576
Mechanism design,689895
Mechanized agriculture,2063271
Mechanochemistry,710202
Mechanosynthesis,312671
Mechatronics,304604
Med. J. Aust.,23909877
Media coverage of climate change,28370160
Media player (software),60590573
Media studies,19552
Medial epicondyle of the humerus,5337719
Median,18837
Median absolute deviation,10050999
Median cubital vein,2297360
Median income,2021534
Median nerve,231462
Median-unbiased estimator,30953547
Medical,146356
Medical Anthropology Quarterly,26855447
Medical College Admission Test,33731198
Medical Scientist Training Program,2382246
Medical Subject Headings,1076794
Medical abuse,25714609
Medical billing,884188
Medical biology,29120311
Medical classification,1076929
Medical coding,4098165
Medical device,1363291
Medical diagnosis,19013767
Medical doctor,23315
Medical education,2407129
Medical ethics,237248
Medical genetics,3464219
Medical geography,2660890
Medical history,1616002
Medical imaging,234714
Medical intuitive,583444
Medical laboratory,12941686
Medical library,2406917
Medical microbiology,9949565
Medical monitor,38203916
Medical physics,202584
Medical research,2245783
Medical robot,2912360
Medical school,465584
Medical sign,18673583
Medical signs,25844201
Medical speciality,3874499
Medical specialty,3172179
Medical statistics,11082896
Medical students,8371209
Medical terminology,6198688
Medical test,12439068
Medical treatment,5116460
Medically,2570040
Medication,180121
Medications,286118
Medicinal chemistry,938177
Medicine,18957
Medieval Climate Optimum,44141
Medieval Warm Period,60160417
Medina,36636
Meditation,20062
Mediterranean Basin,78412330
Mediterranean Sea,19006
Mediterranean climate,349628
Medium (optics),14445561
Medium of exchange,313793
Mediumship,2269697
MedlinePlus,894262
Medulla oblongata,204996
Meeussen's rule,1264016
Mega-,19938
Megacity,52143
Megacryometeor,772640
Megadiverse countries,2839107
Megafan,46439387
Megajoule,201837
Megalithic,20191
Megalithic yard,1477153
Megalopolis,5688834
Megaregion,32097887
Megavitamin therapy,3261719
Mehmet Oz,10920490
Mehryar Mohri,20976642
Meillet's law,19451763
Meillet's principle,78497066
Meiosis,18976
Melanie Becker,68116409
Melanin theory,5120635
Melanocratic,53448203
Melatonin,285157
Melting,20648
Melting point,40283
Meltwater,7247215
Melvil Dewey,81898
Member variable,1251223
Membership function (mathematics),1808639
Membrane (M-theory),41116081
Membrane mirror,1932952
Membrane potential,563161
Memetics,19770
Memorial Sloan-Kettering Cancer Center,24504893
Memorial cross,1317693
Memory,31217535
Memory (computing),3135909
Memory address,568018
Memory dump,1885596
Memory-mapped I/O,72768462
Memristor,14246162
Men,17883697
Menadione,3115064
Mendelian inheritance,19595
Meninges,398932
Meningitis,21009963
Menstrual cycle,88003
Menstrual flow,3138576
Mental accounting,1024314
Mental disorder,19356
Mental illness,47319071
Mental map,12428801
Mental status examination,1065357
Menu (computing),406283
Menu cost,2005532
Mercantilism,19708
Mercaptopurine,1814306
Mercat cross,4401858
Mercator projection,20771
Mercurous ion,25675384
Mercury (element),18617142
Mercury (planet),19694
Mercury barometer,27483717
Mercury vapor lamp,2331149
